Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,Transaction Month
TXN_1524626,Sandwich,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-12-29,December
TXN_7275407,Sandwich,2.0,4.0,8.0,Digital Wallet,In-store,2023-10-20,October
TXN_2889622,Juice,4.0,3.0,12.0,Credit Card,In-store,2023-11-01,November
TXN_6849113,Cookie,1.0,1.0,1.0,Credit Card,Takeaway,2023-07-14,July
TXN_2265316,Cookie,3.0,1.0,3.0,Credit Card,In-store,2023-12-29,December
TXN_9472241,Salad,3.0,5.0,15.0,Cash,Takeaway,2023-06-30,June
TXN_7345414,Salad,1.0,5.0,5.0,Cash,In-store,2023-02-15,February
TXN_4473352,Juice,1.0,3.0,3.0,Credit Card,In-store,2023-11-16,November
TXN_2814363,Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-07-02,July
TXN_1846004,Juice,3.0,3.0,9.0,Cash,In-store,2023-05-21,May
TXN_7140471,Juice,1.0,3.0,3.0,Credit Card,In-store,2023-05-25,May
TXN_3119542,Sandwich,1.0,4.0,4.0,Credit Card,Takeaway,2023-10-31,October
TXN_7773968,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-02-24,February
TXN_9081088,Tea,2.0,1.5,3.0,Cash,Takeaway,2023-02-27,February
TXN_8559167,Sandwich,5.0,4.0,20.0,Cash,Takeaway,2023-12-09,December
TXN_1130191,Sandwich,2.0,4.0,8.0,Cash,In-store,2023-04-06,April
TXN_5215451,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-11-02,November
TXN_1040764,Coffee,3.0,2.0,6.0,Cash,Takeaway,2023-07-27,July
TXN_5457133,Juice,5.0,3.0,15.0,Credit Card,In-store,2023-03-03,March
TXN_8365478,Sandwich,3.0,4.0,12.0,Cash,Takeaway,2023-02-06,February
TXN_2100697,Coffee,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-09-19,September
TXN_7676968,Sandwich,4.0,4.0,16.0,Digital Wallet,In-store,2023-02-21,February
TXN_5726998,Juice,3.0,3.0,9.0,Credit Card,Takeaway,2023-08-12,August
TXN_4134594,Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-09-27,September
TXN_5079340,Cookie,4.0,1.0,4.0,Cash,In-store,2023-08-18,August
TXN_8276635,Sandwich,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-12-16,December
TXN_1380601,Tea,4.0,1.5,6.0,Digital Wallet,In-store,2023-03-11,March
TXN_3959152,Juice,1.0,3.0,3.0,Cash,In-store,2023-05-21,May
TXN_7776739,Tea,2.0,1.5,3.0,Credit Card,Takeaway,2023-02-23,February
TXN_7569615,Juice,2.0,3.0,6.0,Cash,Takeaway,2023-06-07,June
TXN_8703771,Juice,5.0,3.0,15.0,Digital Wallet,In-store,2023-05-12,May
TXN_2052395,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-07-06,July
TXN_9421441,Sandwich,2.0,4.0,8.0,Cash,In-store,2023-06-20,June
TXN_9065402,Salad,1.0,5.0,5.0,Cash,Takeaway,2023-12-22,December
TXN_3638955,Cookie,2.0,1.0,2.0,Cash,Takeaway,2023-09-02,September
TXN_2635532,Sandwich,4.0,4.0,16.0,Cash,Takeaway,2023-01-14,January
TXN_8256593,Salad,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-08-09,August
TXN_9271457,Juice,3.0,3.0,9.0,Digital Wallet,In-store,2023-02-27,February
TXN_5392603,Coffee,1.0,2.0,2.0,Cash,In-store,2023-05-14,May
TXN_6319728,Coffee,8.0,2.0,4.0,Credit Card,In-store,2023-07-18,July
TXN_9263299,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-10-08,October
TXN_2301505,Juice,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-03-21,March
TXN_5895177,Juice,5.0,3.0,15.0,Cash,In-store,2023-08-16,August
TXN_8147357,Tea,5.0,1.5,7.5,Credit Card,Takeaway,2023-04-20,April
TXN_1436343,Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-11-26,November
TXN_2214698,Salad,4.0,5.0,20.0,Credit Card,Takeaway,2023-10-10,October
TXN_7480234,Salad,1.0,5.0,5.0,Cash,Takeaway,2023-05-10,May
TXN_3283097,Coffee,5.0,2.0,10.0,Cash,Takeaway,2023-02-28,February
TXN_2633602,Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-02-02,February
TXN_3093219,Juice,5.0,3.0,15.0,Cash,In-store,2023-01-28,January
TXN_3515730,Cookie,1.0,1.0,1.0,Credit Card,Takeaway,2023-08-14,August
TXN_4010658,Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-09-26,September
TXN_1454467,Juice,3.0,3.0,9.0,Cash,In-store,2023-03-15,March
TXN_2598728,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-01-13,January
TXN_3390285,Tea,2.0,1.5,3.0,Cash,Takeaway,2023-02-06,February
TXN_8224079,Cookie,5.0,1.0,5.0,Cash,In-store,2023-10-16,October
TXN_1916339,Juice,1.0,3.0,3.0,Cash,In-store,2023-07-15,July
TXN_8611035,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-05-28,May
TXN_3595735,Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-03-26,March
TXN_4884822,Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-04-23,April
TXN_3668051,Juice,1.0,3.0,3.0,Credit Card,Takeaway,2023-11-17,November
TXN_6169633,Salad,4.0,5.0,20.0,Credit Card,Takeaway,2023-12-20,December
TXN_3884811,Coffee,4.0,2.0,8.0,Credit Card,In-store,2023-06-10,June
TXN_7050740,Juice,1.0,3.0,3.0,Cash,Takeaway,2023-07-12,July
TXN_1234097,Cookie,4.0,1.0,4.0,Cash,Takeaway,2023-12-04,December
TXN_4518102,Tea,5.0,1.5,7.5,Credit Card,In-store,2023-02-08,February
TXN_5939055,Coffee,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-10-21,October
TXN_7809183,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-09-08,September
TXN_6071202,Cookie,1.0,1.0,1.0,Cash,In-store,2023-06-07,June
TXN_8158496,Tea,4.0,1.5,6.0,Cash,In-store,2023-06-19,June
TXN_2726848,Juice,5.0,3.0,15.0,Credit Card,Takeaway,2023-09-11,September
TXN_3666858,Juice,4.0,3.0,12.0,Credit Card,In-store,2023-12-27,December
TXN_5499915,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-02-01,February
TXN_4660753,Juice,9.0,3.0,3.0,Credit Card,Takeaway,2023-10-04,October
TXN_8089522,Sandwich,4.0,4.0,16.0,Cash,Takeaway,2023-02-12,February
TXN_1564754,Salad,3.0,5.0,15.0,Digital Wallet,In-store,2023-03-14,March
TXN_1824506,Juice,1.0,3.0,3.0,Cash,In-store,2023-03-02,March
TXN_3677592,Sandwich,2.0,4.0,8.0,Cash,In-store,2023-05-29,May
TXN_1002457,Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-09-29,September
TXN_8056263,Sandwich,5.0,4.0,20.0,Cash,In-store,2023-04-20,April
TXN_4732351,Sandwich,1.0,4.0,4.0,Digital Wallet,In-store,2023-04-22,April
TXN_8049191,Juice,3.0,3.0,9.0,Credit Card,Takeaway,2023-07-31,July
TXN_4980036,Juice,2.0,3.0,6.0,Cash,Takeaway,2023-01-05,January
TXN_3022839,Coffee,5.0,2.0,10.0,Digital Wallet,Takeaway,2023-08-25,August
TXN_7701070,Coffee,5.0,2.0,10.0,Credit Card,Takeaway,2023-07-28,July
TXN_8048037,Sandwich,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-03-31,March
TXN_4444463,Juice,4.0,3.0,12.0,Credit Card,In-store,2023-05-16,May
TXN_1887522,Sandwich,4.0,4.0,16.0,Cash,In-store,2023-02-20,February
TXN_6908953,Tea,1.0,1.5,1.5,Digital Wallet,In-store,2023-12-08,December
TXN_4759769,Sandwich,1.0,4.0,4.0,Cash,In-store,2023-08-03,August
TXN_2254479,Tea,2.0,1.5,3.0,Credit Card,Takeaway,2023-08-03,August
TXN_7555408,Salad,2.0,5.0,10.0,Digital Wallet,In-store,2023-06-06,June
TXN_6857943,Juice,5.0,3.0,15.0,Cash,Takeaway,2023-01-08,January
TXN_9552845,Sandwich,3.0,4.0,12.0,Cash,Takeaway,2023-02-18,February
TXN_6769465,Juice,5.0,3.0,15.0,Digital Wallet,In-store,2023-06-13,June
TXN_7438831,Coffee,5.0,2.0,10.0,Credit Card,In-store,2023-12-24,December
TXN_3871837,Tea,6.75,1.5,4.5,Digital Wallet,Takeaway,2023-12-15,December
TXN_3656762,Sandwich,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-07-31,July
TXN_4980282,Juice,1.0,3.0,3.0,Digital Wallet,In-store,2023-10-22,October
TXN_3580786,Tea,1.0,1.5,1.5,Cash,In-store,2023-03-28,March
TXN_4355728,Juice,4.0,3.0,12.0,Credit Card,Takeaway,2023-03-06,March
TXN_2508476,Sandwich,5.0,4.0,20.0,Cash,In-store,2023-04-14,April
TXN_1325631,Juice,4.0,3.0,12.0,Credit Card,In-store,2023-02-11,February
TXN_8209125,Cookie,3.0,1.0,3.0,Credit Card,Takeaway,2023-01-30,January
TXN_1751164,Salad,2.0,5.0,10.0,Cash,Takeaway,2023-09-11,September
TXN_3730415,Juice,4.0,3.0,12.0,Credit Card,Takeaway,2023-04-09,April
TXN_4134253,Tea,4.0,1.5,6.0,Cash,In-store,2023-10-07,October
TXN_3256497,Coffee,2.0,2.0,4.0,Cash,In-store,2023-08-20,August
TXN_8763180,Sandwich,1.0,4.0,4.0,Credit Card,Takeaway,2023-04-16,April
TXN_3219175,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-02-23,February
TXN_6234872,Sandwich,1.0,4.0,4.0,Cash,In-store,2023-12-23,December
TXN_7919440,Tea,4.0,1.5,6.0,Cash,Takeaway,2023-08-19,August
TXN_7558641,Coffee,1.0,2.0,2.0,Digital Wallet,In-store,2023-12-22,December
TXN_9940220,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-03-05,March
TXN_2130483,Tea,4.0,1.5,6.0,Cash,In-store,2023-11-25,November
TXN_1972584,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-07-10,July
TXN_3150792,Coffee,5.0,2.0,10.0,Cash,In-store,2023-07-02,July
TXN_2980008,Juice,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-11-17,November
TXN_5511805,Juice,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-06-03,June
TXN_7292548,Cookie,4.0,1.0,4.0,Digital Wallet,In-store,2023-03-24,March
TXN_2169664,Sandwich,1.0,4.0,4.0,Cash,Takeaway,2023-07-23,July
TXN_3234877,Coffee,4.0,2.0,8.0,Cash,Takeaway,2023-07-29,July
TXN_6368719,Juice,4.0,3.0,12.0,Credit Card,Takeaway,2023-01-03,January
TXN_8852585,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-01-05,January
TXN_9201010,Salad,1.0,5.0,5.0,Credit Card,Takeaway,2023-03-15,March
TXN_2873990,Sandwich,2.0,4.0,8.0,Cash,In-store,2023-03-12,March
TXN_3088796,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-08-16,August
TXN_3414935,Coffee,4.0,2.0,8.0,Credit Card,In-store,2023-08-03,August
TXN_3607652,Salad,4.0,5.0,20.0,Digital Wallet,In-store,2023-06-05,June
TXN_8502094,Juice,5.0,3.0,15.0,Credit Card,In-store,2023-03-21,March
TXN_9068244,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-10-19,October
TXN_2696664,Cookie,5.0,1.0,5.0,Digital Wallet,In-store,2023-01-07,January
TXN_7661609,Juice,1.0,3.0,3.0,Cash,In-store,2023-11-29,November
TXN_7633490,Cookie,1.0,1.0,1.0,Cash,Takeaway,2023-10-27,October
TXN_9292230,Tea,4.0,1.5,6.0,Credit Card,In-store,2023-07-14,July
TXN_1664665,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-05-21,May
TXN_5081978,Juice,1.0,3.0,3.0,Credit Card,In-store,2023-10-19,October
TXN_7314409,Sandwich,5.0,4.0,20.0,Credit Card,In-store,2023-08-06,August
TXN_4573576,Juice,2.0,3.0,6.0,Cash,In-store,2023-07-05,July
TXN_5645919,Coffee,3.0,2.0,6.0,Credit Card,Takeaway,2023-01-17,January
TXN_8006668,Tea,4.0,1.5,6.0,Credit Card,In-store,2023-12-22,December
TXN_8818168,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-07-20,July
TXN_4369043,Juice,2.0,3.0,6.0,Cash,Takeaway,2023-03-25,March
TXN_3560062,Cookie,1.0,1.0,1.0,Cash,In-store,2023-03-20,March
TXN_4769307,Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-12-24,December
TXN_7270652,Sandwich,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-05-14,May
TXN_4991815,Juice,5.0,3.0,15.0,Cash,Takeaway,2023-11-06,November
TXN_6360132,Sandwich,4.0,4.0,16.0,Cash,Takeaway,2023-09-16,September
TXN_8199829,Juice,2.0,3.0,6.0,Credit Card,In-store,2023-07-29,July
TXN_9166449,Cookie,4.0,1.0,4.0,Cash,Takeaway,2023-07-31,July
TXN_7864939,Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-08-19,August
TXN_2640701,Salad,3.0,5.0,15.0,Credit Card,Takeaway,2023-05-07,May
TXN_3740963,Salad,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-01-22,January
TXN_8101633,Sandwich,2.0,4.0,8.0,Digital Wallet,In-store,2023-08-10,August
TXN_6063966,Juice,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-10-24,October
TXN_3779640,Tea,1.0,1.5,1.5,Digital Wallet,In-store,2023-05-16,May
TXN_8278833,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-02-26,February
TXN_8778598,Sandwich,3.0,4.0,12.0,Cash,In-store,2023-09-02,September
TXN_7550103,Juice,5.0,3.0,15.0,Credit Card,Takeaway,2023-01-19,January
TXN_3664656,Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-08-13,August
TXN_7296560,Juice,2.0,3.0,6.0,Cash,Takeaway,2023-10-20,October
TXN_8136881,Salad,3.0,5.0,15.0,Cash,In-store,2023-08-28,August
TXN_3981449,Sandwich,2.0,4.0,8.0,Cash,In-store,2023-06-21,June
TXN_5427506,Juice,27.0,3.0,9.0,Cash,Takeaway,2023-09-15,September
TXN_2641386,Sandwich,3.0,4.0,12.0,Credit Card,Takeaway,2023-03-25,March
TXN_4033802,Tea,3.0,1.5,4.5,Cash,Takeaway,2023-03-02,March
TXN_7752124,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-12-09,December
TXN_8259257,Tea,4.5,1.5,3.0,Digital Wallet,In-store,2023-12-13,December
TXN_4183823,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-03-28,March
TXN_2239041,Tea,4.0,1.5,6.0,Cash,In-store,2023-10-24,October
TXN_4696439,Cookie,1.0,1.0,1.0,Cash,In-store,2023-05-27,May
TXN_8826983,Sandwich,5.0,4.0,20.0,Cash,In-store,2023-01-14,January
TXN_8267034,Juice,2.0,3.0,6.0,Credit Card,Takeaway,2023-06-20,June
TXN_1959334,Coffee,3.0,2.0,6.0,Digital Wallet,In-store,2023-06-29,June
TXN_6842808,Tea,2.0,1.5,3.0,Cash,Takeaway,2023-10-22,October
TXN_2947822,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-10-27,October
TXN_5531712,Tea,2.0,1.5,3.0,Cash,In-store,2023-01-09,January
TXN_2148838,Sandwich,2.0,4.0,8.0,Credit Card,Takeaway,2023-08-05,August
TXN_1330506,Cookie,3.0,1.0,3.0,Digital Wallet,In-store,2023-11-10,November
TXN_8957369,Salad,4.0,5.0,20.0,Digital Wallet,Takeaway,2023-10-18,October
TXN_9340653,Sandwich,1.0,4.0,4.0,Digital Wallet,In-store,2023-10-19,October
TXN_2493446,Sandwich,1.0,4.0,4.0,Cash,Takeaway,2023-05-19,May
TXN_4538354,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-04-21,April
TXN_7098730,Juice,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-11-10,November
TXN_7533411,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-11-09,November
TXN_2690314,Tea,5.0,1.5,7.5,Cash,In-store,2023-08-10,August
TXN_8171171,Coffee,1.0,2.0,2.0,Credit Card,Takeaway,2023-05-13,May
TXN_2968827,Salad,5.0,5.0,25.0,Digital Wallet,Takeaway,2023-09-14,September
TXN_4546375,Salad,1.0,5.0,5.0,Credit Card,In-store,2023-02-20,February
TXN_1387401,Cookie,4.0,1.0,4.0,Cash,In-store,2023-10-19,October
TXN_6727029,Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-07-07,July
TXN_3917193,Juice,5.0,3.0,15.0,Credit Card,Takeaway,2023-11-17,November
TXN_8518516,Sandwich,4.0,4.0,16.0,Cash,Takeaway,2023-08-16,August
TXN_2062854,Sandwich,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-12-01,December
TXN_4075863,Sandwich,3.0,4.0,12.0,Cash,Takeaway,2023-05-21,May
TXN_5624860,Tea,3.0,1.5,4.5,Credit Card,Takeaway,2023-08-22,August
TXN_4621665,Sandwich,5.0,4.0,20.0,Credit Card,In-store,2023-01-17,January
TXN_6669417,Salad,5.0,5.0,25.0,Digital Wallet,Takeaway,2023-01-03,January
TXN_7837381,Sandwich,5.0,4.0,20.0,Cash,Takeaway,2023-07-17,July
TXN_1725926,Juice,5.0,3.0,15.0,Credit Card,Takeaway,2023-12-23,December
TXN_3403173,Salad,1.0,5.0,5.0,Credit Card,In-store,2023-06-24,June
TXN_4059912,Sandwich,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-04-21,April
TXN_3381656,Juice,5.0,3.0,15.0,Cash,Takeaway,2023-10-26,October
TXN_9956154,Juice,4.0,3.0,12.0,Cash,In-store,2023-05-11,May
TXN_7110444,Salad,4.0,5.0,20.0,Cash,In-store,2023-12-07,December
TXN_6250692,Sandwich,1.0,4.0,4.0,Credit Card,Takeaway,2023-09-01,September
TXN_1183995,Salad,5.0,5.0,25.0,Digital Wallet,Takeaway,2023-03-28,March
TXN_9452225,Tea,1.0,1.5,1.5,Digital Wallet,In-store,2023-02-26,February
TXN_9113574,Coffee,4.0,2.0,8.0,Cash,In-store,2023-01-04,January
TXN_5813015,Cookie,5.0,1.0,5.0,Digital Wallet,In-store,2023-10-07,October
TXN_3213035,Sandwich,4.0,4.0,16.0,Credit Card,In-store,2023-05-21,May
TXN_3789752,Juice,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-12-16,December
TXN_7578769,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-01-30,January
TXN_3515664,Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-09-25,September
TXN_6209258,Juice,1.0,3.0,3.0,Credit Card,Takeaway,2023-03-06,March
TXN_8594004,Cookie,4.0,1.0,4.0,Credit Card,In-store,2023-02-25,February
TXN_6422433,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-05-09,May
TXN_2865033,Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-08-03,August
TXN_5547519,Salad,4.0,5.0,20.0,Digital Wallet,In-store,2023-05-13,May
TXN_2392263,Salad,5.0,5.0,25.0,Cash,Takeaway,2023-02-08,February
TXN_4669664,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-12-21,December
TXN_9470612,Juice,3.0,3.0,9.0,Credit Card,Takeaway,2023-04-30,April
TXN_7507962,Sandwich,4.0,4.0,16.0,Digital Wallet,In-store,2023-06-22,June
TXN_1109715,Juice,1.0,3.0,3.0,Cash,In-store,2023-07-15,July
TXN_8320245,Tea,3.0,1.5,4.5,Credit Card,Takeaway,2023-04-09,April
TXN_5904646,Sandwich,1.0,4.0,4.0,Digital Wallet,Takeaway,2023-03-26,March
TXN_4498526,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-06-20,June
TXN_5209585,Tea,2.0,1.5,3.0,Cash,Takeaway,2023-08-12,August
TXN_2213556,Coffee,1.0,2.0,2.0,Cash,In-store,2023-05-30,May
TXN_3826038,Salad,1.0,5.0,5.0,Cash,Takeaway,2023-10-20,October
TXN_7596587,Tea,3.0,1.5,4.5,Credit Card,Takeaway,2023-02-08,February
TXN_7380277,Sandwich,4.0,4.0,16.0,Digital Wallet,Takeaway,2023-04-24,April
TXN_1353479,Sandwich,4.0,4.0,16.0,Cash,In-store,2023-09-20,September
TXN_6054137,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-05-09,May
TXN_7609853,Sandwich,16.0,4.0,4.0,Digital Wallet,In-store,2023-04-22,April
TXN_9266394,Cookie,2.0,1.0,2.0,Credit Card,In-store,2023-07-12,July
TXN_5448157,Cookie,3.0,1.0,3.0,Credit Card,Takeaway,2023-01-11,January
TXN_6152588,Coffee,3.0,2.0,6.0,Cash,Takeaway,2023-11-21,November
TXN_6569656,Cookie,5.0,1.0,5.0,Cash,In-store,2023-02-28,February
TXN_2156206,Sandwich,2.0,4.0,8.0,Digital Wallet,Takeaway,2023-02-04,February
TXN_3142258,Salad,4.0,5.0,20.0,Cash,Takeaway,2023-11-03,November
TXN_5739806,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-09-18,September
TXN_9228978,Coffee,5.0,2.0,10.0,Digital Wallet,In-store,2023-02-09,February
TXN_5897205,Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-06-10,June
TXN_1556652,Juice,5.0,3.0,15.0,Digital Wallet,In-store,2023-04-06,April
TXN_8608765,Salad,4.0,5.0,20.0,Credit Card,Takeaway,2023-09-02,September
TXN_7353972,Juice,4.0,3.0,12.0,Cash,In-store,2023-02-02,February
TXN_1124753,Salad,4.0,5.0,20.0,Digital Wallet,In-store,2023-10-19,October
TXN_9410981,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-02-07,February
TXN_7611120,Juice,2.0,3.0,6.0,Cash,Takeaway,2023-03-30,March
TXN_2106959,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-09-05,September
TXN_2237115,Coffee,1.0,2.0,2.0,Cash,Takeaway,2023-01-13,January
TXN_6836137,Juice,4.0,3.0,12.0,Credit Card,In-store,2023-08-30,August
TXN_6316959,Tea,2.0,1.5,3.0,Cash,In-store,2023-11-10,November
TXN_2265984,Cookie,5.0,1.0,5.0,Credit Card,Takeaway,2023-10-18,October
TXN_6352917,Salad,5.0,5.0,25.0,Cash,Takeaway,2023-05-05,May
TXN_9564123,Juice,4.0,3.0,12.0,Credit Card,In-store,2023-03-23,March
TXN_1123138,Salad,1.0,5.0,5.0,Cash,In-store,2023-02-10,February
TXN_9212503,Salad,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-10-08,October
TXN_1921262,Sandwich,32.0,4.0,8.0,Digital Wallet,Takeaway,2023-11-24,November
TXN_1259824,Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-04-29,April
TXN_2806243,Salad,4.0,5.0,20.0,Digital Wallet,Takeaway,2023-01-14,January
TXN_9759896,Tea,4.0,1.5,6.0,Cash,In-store,2023-12-02,December
TXN_7560807,Salad,2.0,5.0,10.0,Credit Card,Takeaway,2023-04-16,April
TXN_3286932,Cookie,1.0,1.0,1.0,Digital Wallet,Takeaway,2023-07-11,July
TXN_3481470,Salad,4.0,5.0,20.0,Credit Card,In-store,2023-12-24,December
TXN_9907327,Salad,50.0,5.0,10.0,Credit Card,In-store,2023-10-07,October
TXN_3469469,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-10-25,October
TXN_2681833,Cookie,3.0,1.0,3.0,Digital Wallet,In-store,2023-10-05,October
TXN_3179966,Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-05-27,May
TXN_9289174,Juice,36.0,3.0,12.0,Digital Wallet,In-store,2023-12-30,December
TXN_3629351,Juice,1.0,3.0,3.0,Digital Wallet,In-store,2023-07-21,July
TXN_3142836,Juice,2.0,3.0,6.0,Cash,Takeaway,2023-11-01,November
TXN_4998786,Juice,5.0,3.0,15.0,Credit Card,Takeaway,2023-10-25,October
TXN_7228816,Salad,1.0,5.0,5.0,Credit Card,In-store,2023-04-21,April
TXN_6904590,Coffee,4.0,2.0,8.0,Credit Card,In-store,2023-02-19,February
TXN_2126408,Cookie,3.0,1.0,3.0,Cash,Takeaway,2023-10-19,October
TXN_8664315,Salad,2.0,5.0,10.0,Cash,Takeaway,2023-08-14,August
TXN_8958593,Juice,5.0,3.0,15.0,Digital Wallet,In-store,2023-07-08,July
TXN_2383598,Sandwich,2.0,4.0,8.0,Digital Wallet,In-store,2023-09-19,September
TXN_2211685,Sandwich,1.0,4.0,4.0,Credit Card,In-store,2023-06-06,June
TXN_1503602,Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-12-16,December
TXN_8716752,Juice,1.0,3.0,3.0,Digital Wallet,In-store,2023-12-05,December
TXN_4266787,Juice,4.0,3.0,12.0,Credit Card,Takeaway,2023-01-12,January
TXN_5933480,Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-09-04,September
TXN_8255965,Juice,18.0,3.0,6.0,Cash,In-store,2023-11-16,November
TXN_4364091,Sandwich,1.0,4.0,4.0,Credit Card,Takeaway,2023-04-14,April
TXN_9203920,Juice,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-11-01,November
TXN_8964812,Salad,4.0,5.0,20.0,Digital Wallet,Takeaway,2023-10-14,October
TXN_6721531,Tea,4.0,1.5,6.0,Cash,In-store,2023-03-06,March
TXN_5447508,Sandwich,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-06-28,June
TXN_5686113,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-09-09,September
TXN_9239779,Salad,1.0,5.0,5.0,Cash,In-store,2023-01-09,January
TXN_9265319,Salad,3.0,5.0,15.0,Cash,Takeaway,2023-11-15,November
TXN_9265313,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-10-01,October
TXN_3397609,Sandwich,2.0,4.0,8.0,Digital Wallet,In-store,2023-07-22,July
TXN_9347203,Sandwich,5.0,4.0,20.0,Cash,In-store,2023-04-15,April
TXN_2132186,Salad,1.0,5.0,5.0,Credit Card,In-store,2023-02-01,February
TXN_3383926,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-07-08,July
TXN_6905718,Salad,5.0,5.0,25.0,Credit Card,In-store,2023-02-20,February
TXN_3130548,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-08-21,August
TXN_9356512,Salad,75.0,5.0,15.0,Credit Card,Takeaway,2023-06-06,June
TXN_7993951,Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-12-14,December
TXN_6362093,Coffee,3.0,2.0,6.0,Cash,In-store,2023-03-19,March
TXN_4876440,Cookie,3.0,1.0,3.0,Credit Card,Takeaway,2023-07-01,July
TXN_9323513,Juice,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-05-04,May
TXN_9097641,Juice,4.0,3.0,12.0,Cash,Takeaway,2023-12-16,December
TXN_1775884,Juice,4.0,3.0,12.0,Cash,Takeaway,2023-10-08,October
TXN_8536115,Juice,1.0,3.0,3.0,Credit Card,Takeaway,2023-07-11,July
TXN_8032010,Tea,1.0,1.5,1.5,Cash,In-store,2023-06-14,June
TXN_2915281,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-07-01,July
TXN_3468006,Sandwich,3.0,4.0,12.0,Credit Card,Takeaway,2023-07-28,July
